order_id,customer_id,order_date,status
27427,8760,2024-06-13,Delivered
27428,7172,2026-07-06,Delivered
27429,1492,2026-04-07,Delivered
27430,6492,2026-03-14,Processing
27431,7722,2026-07-03,Delivered
27432,4839,2024-11-22,Delivered
27433,689,2026-07-05,Delivered
27434,1124,2024-11-14,Processing
27435,1676,2026-07-22,Delivered
27436,9625,2026-06-09,Delivered
27437,2058,2024-06-17,Delivered
27438,8087,2025-03-03,Delivered
27439,1359,2025-10-19,Delivered
27440,8155,2026-03-25,Returned
27441,3025,2024-05-01,Delivered
27442,9477,2023-10-26,Delivered
27443,8516,2023-07-28,Delivered
27444,1650,2026-06-22,Cancelled
27445,792,2024-09-26,Cancelled
27446,980,2026-07-08,Delivered
27447,7115,2026-01-27,Delivered
27448,8037,2025-01-28,Delivered
27449,1222,2026-06-16,Delivered
27450,2124,2026-07-17,Delivered
27451,5438,2025-02-20,Delivered
27452,6531,2023-09-27,Delivered
27453,2757,2023-10-11,Delivered
27454,2019,2025-09-16,Delivered
27455,8226,2026-04-12,Delivered
27456,6713,2026-01-08,Delivered
27457,1620,2025-12-29,Delivered
27458,2361,2026-04-15,Delivered
27459,3595,2026-02-06,Delivered
27460,2738,2025-05-28,Shipped
27461,6255,2024-04-08,Delivered
27462,5548,2025-10-24,Delivered
27463,2128,2026-01-04,Delivered
27464,6090,2024-09-21,Delivered
27465,1299,2025-01-31,Delivered
27466,9878,2026-02-24,Delivered
27467,8695,2025-08-26,Cancelled
27468,3308,2025-11-21,Delivered
27469,1555,2024-03-07,Delivered
27470,1942,2025-02-14,Delivered
27471,3459,2025-02-06,Delivered
27472,6638,2026-04-08,Delivered
27473,2844,2025-11-23,Cancelled
27474,9339,2025-02-11,Delivered
27475,771,2026-07-14,Delivered
27476,75,2025-06-08,Cancelled
27477,8987,2026-06-02,Delivered
27478,5080,2025-01-06,Delivered
27479,5265,2026-02-18,Delivered
27480,1184,2025-06-25,Delivered
27481,4809,2026-03-18,Returned
27482,3591,2025-09-01,Delivered
27483,4223,2024-02-11,Delivered
27484,4591,2026-06-04,Delivered
27485,6818,2026-07-19,Delivered
27486,3823,2025-06-23,Delivered
27487,2210,2024-12-24,Delivered
27488,8488,2025-10-03,Delivered
27489,1894,2024-01-27,Delivered
27490,1556,2025-11-04,Delivered
27491,2002,2026-03-18,Shipped
27492,8268,2025-12-25,Delivered
27493,7213,2025-10-15,Delivered
27494,9844,2024-05-23,Processing
27495,5213,2026-05-19,Delivered
27496,6640,2026-06-06,Delivered
27497,1847,2023-12-29,Delivered
27498,9272,2026-03-30,Delivered
27499,6745,2025-02-12,Delivered
27500,9878,2026-05-02,Delivered
27501,1768,2024-12-07,Delivered
27502,9638,2024-02-14,Delivered
27503,2842,2026-07-03,Delivered
27504,4582,2026-03-23,Delivered
27505,5057,2026-05-02,Delivered
27506,5503,2026-07-25,Delivered
27507,3422,2024-12-28,Delivered
27508,1067,2025-07-27,Delivered
27509,3809,2024-11-27,Delivered
27510,810,2026-02-23,Delivered
27511,2466,2024-08-13,Delivered
27512,4279,2026-07-01,Processing
27513,6624,2026-05-28,Delivered
27514,7706,2025-06-10,Delivered
27515,1932,2025-02-19,Processing
27516,2811,2024-10-09,Cancelled
27517,8574,2023-11-12,Delivered
27518,9687,2025-10-23,Processing
27519,7349,2026-03-01,Cancelled
27520,9912,2026-01-30,Shipped
27521,1765,2025-07-06,Delivered
27522,4900,2025-04-09,Delivered
27523,7396,2026-04-09,Returned
27524,6256,2026-06-04,Delivered
27525,829,2025-10-31,Shipped
27526,2554,2026-05-12,Delivered
27527,1204,2026-07-13,Delivered
27528,9130,2024-04-16,Delivered
27529,4201,2025-05-02,Delivered
27530,8628,2026-07-09,Processing
27531,6730,2026-07-01,Processing
27532,1737,2026-02-22,Delivered
27533,5459,2024-08-29,Delivered
27534,9838,2025-08-19,Delivered
27535,972,2026-06-13,Delivered
27536,6343,2026-02-13,Returned
27537,1079,2026-06-05,Returned
27538,7318,2026-04-06,Delivered
27539,6519,2024-07-11,Shipped
27540,2571,2024-09-04,Returned
27541,6645,2026-01-21,Delivered
27542,9133,2024-02-19,Delivered
27543,2678,2025-05-19,Processing
27544,6127,2024-12-17,Delivered
27545,2172,2026-03-14,Delivered
27546,175,2026-05-14,Processing
27547,1089,2025-11-15,Delivered
27548,4787,2025-09-12,Delivered
27549,2987,2025-05-16,Delivered
27550,8497,2025-08-26,Returned
27551,1395,2026-05-31,Delivered
27552,4795,2024-06-22,Delivered
27553,8402,2025-12-29,Delivered
27554,28,2025-01-18,Delivered
27555,2690,2026-07-18,Delivered
27556,7890,2024-08-21,Delivered
27557,6218,2026-06-14,Delivered
27558,9606,2026-04-06,Delivered
27559,5087,2026-04-08,Delivered
27560,8302,2026-02-17,Cancelled
27561,5676,2026-03-12,Delivered
27562,8556,2024-08-11,Delivered
27563,2666,2024-10-08,Delivered
27564,4375,2023-08-16,Delivered
27565,1471,2025-11-06,Delivered
27566,4934,2025-12-07,Delivered
27567,9490,2026-07-29,Delivered
27568,9277,2026-06-09,Delivered
27569,9056,2025-06-13,Cancelled
27570,5029,2025-09-06,Delivered
27571,7710,2026-06-09,Delivered
27572,9607,2025-12-02,Delivered
27573,4219,2026-07-07,Delivered
27574,1594,2024-11-14,Delivered
27575,3337,2026-02-15,Delivered
27576,645,2026-04-21,Delivered
27577,1709,2025-12-18,Delivered
27578,8122,2025-10-15,Shipped
27579,1990,2025-02-08,Delivered
27580,8212,2026-05-08,Delivered
27581,8162,2024-05-11,Delivered
27582,5725,2026-03-24,Shipped
27583,1404,2025-11-20,Delivered
27584,4854,2026-01-04,Delivered
27585,8472,2025-04-11,Delivered
27586,8610,2026-01-17,Delivered
27587,5177,2026-03-20,Delivered
27588,3380,2026-04-23,Delivered
27589,3058,2024-10-03,Delivered
27590,9104,2026-01-22,Delivered
27591,4304,2026-04-29,Delivered
27592,5560,2026-05-06,Delivered
27593,8513,2025-04-27,Shipped
27594,3809,2024-09-01,Delivered
27595,9832,2025-12-03,Delivered
27596,3938,2024-06-14,Delivered
27597,5183,2026-07-06,Cancelled
27598,6455,2025-09-26,Delivered
27599,3231,2025-08-14,Delivered
27600,8370,2025-04-12,Delivered
27601,8968,2026-06-19,Delivered
27602,8004,2024-11-22,Delivered
27603,4597,2026-04-21,Delivered
27604,8026,2026-03-01,Delivered
27605,8742,2026-07-07,Cancelled
27606,9323,2025-05-17,Shipped
27607,8015,2026-04-04,Delivered
27608,4452,2026-02-18,Returned
27609,6253,2026-07-02,Delivered
27610,5729,2025-12-21,Shipped
27611,8050,2023-12-17,Delivered
27612,9440,2024-12-15,Delivered
27613,2093,2025-11-12,Delivered
27614,2901,2026-03-23,Delivered
27615,8360,2025-05-01,Processing
27616,7614,2026-05-18,Delivered
27617,5552,2024-07-08,Delivered
27618,329,2025-08-31,Delivered
27619,3287,2023-05-24,Delivered
27620,3996,2025-11-30,Delivered
27621,1627,2026-07-13,Delivered
27622,4972,2026-07-23,Delivered
27623,2726,2026-06-09,Delivered
27624,563,2026-07-15,Delivered
27625,5807,2025-03-23,Delivered
27626,5490,2024-05-08,Delivered
27627,3469,2026-06-09,Delivered
27628,8468,2025-01-23,Delivered
27629,5286,2025-06-03,Delivered
27630,9894,2025-12-23,Processing
27631,4542,2024-01-13,Delivered
27632,2407,2025-07-13,Delivered
27633,1369,2026-06-29,Delivered
27634,1766,2025-10-02,Delivered
27635,5804,2026-03-09,Delivered
27636,1838,2026-01-24,Delivered
27637,4117,2025-09-19,Delivered
27638,4974,2025-12-20,Delivered
27639,7273,2026-07-10,Cancelled
27640,3524,2026-05-18,Delivered
27641,7099,2025-05-28,Delivered
27642,3334,2026-02-15,Delivered
27643,7829,2025-06-04,Delivered
27644,8150,2025-07-06,Delivered
27645,3092,2026-02-04,Delivered
27646,6498,2025-07-19,Delivered
27647,8940,2025-09-27,Shipped
27648,8071,2026-03-29,Processing
27649,966,2025-01-25,Delivered
27650,2592,2026-04-02,Delivered
27651,8951,2024-03-03,Delivered
27652,7174,2025-03-24,Delivered
27653,9997,2024-09-21,Delivered
27654,4535,2026-03-12,Delivered
27655,7928,2026-03-13,Delivered
27656,9693,2025-02-11,Delivered
27657,3818,2025-02-28,Delivered
27658,6755,2023-08-08,Delivered
27659,798,2026-07-24,Delivered
27660,5732,2025-02-08,Delivered
27661,9784,2024-02-13,Delivered
27662,379,2025-03-16,Delivered
27663,5996,2024-09-15,Delivered
27664,1049,2026-02-02,Delivered
27665,9826,2026-07-08,Processing
27666,9835,2025-05-14,Delivered
27667,7872,2025-07-17,Delivered
27668,9996,2025-05-24,Delivered
27669,1463,2026-05-13,Delivered
27670,9306,2026-04-12,Cancelled
27671,7761,2026-06-08,Cancelled
27672,2535,2024-07-08,Delivered
27673,595,2024-11-24,Returned
27674,8800,2026-02-21,Delivered
27675,8379,2024-09-08,Delivered
27676,2148,2025-02-08,Delivered
27677,6787,2024-09-08,Shipped
27678,7143,2025-05-15,Delivered
27679,2911,2025-12-27,Delivered
27680,3828,2025-01-03,Delivered
27681,5484,2025-10-19,Delivered
27682,1670,2024-07-06,Delivered
27683,584,2024-07-07,Shipped
27684,3594,2026-07-25,Returned
27685,3791,2025-06-16,Returned
27686,9468,2025-03-16,Delivered
27687,1516,2026-03-16,Delivered
27688,9696,2025-01-04,Delivered
27689,2080,2025-11-17,Delivered
27690,57,2023-07-14,Delivered
27691,3068,2025-09-30,Delivered
27692,1421,2024-02-09,Returned
27693,7693,2026-05-05,Delivered
27694,1076,2026-06-17,Cancelled
27695,460,2026-06-25,Delivered
27696,5623,2025-02-08,Delivered
27697,1739,2026-07-10,Cancelled
27698,3545,2026-07-24,Delivered
27699,7512,2026-04-11,Processing
27700,5329,2026-03-07,Delivered
27701,1880,2026-06-24,Processing
27702,193,2025-06-12,Delivered
27703,2411,2025-08-02,Shipped
27704,2503,2025-10-19,Delivered
27705,8440,2025-11-08,Delivered
27706,2029,2024-10-13,Delivered
27707,9940,2025-03-21,Delivered
27708,9660,2026-04-14,Returned
27709,1570,2025-07-19,Delivered
27710,7243,2025-06-22,Delivered
27711,4005,2024-10-21,Delivered
27712,2236,2026-03-13,Delivered
27713,3573,2026-05-15,Delivered
27714,5238,2025-12-02,Delivered
27715,4708,2026-03-17,Returned
27716,8220,2023-01-20,Delivered
27717,6754,2025-02-07,Cancelled
27718,6969,2024-01-22,Delivered
27719,7833,2024-06-18,Delivered
27720,1242,2025-11-09,Processing
27721,1868,2025-11-06,Delivered
27722,359,2026-02-25,Delivered
27723,3250,2024-11-12,Returned
27724,7532,2025-11-08,Delivered
27725,4672,2026-05-01,Cancelled
27726,1401,2024-05-22,Delivered
27727,9305,2024-06-01,Delivered
27728,4501,2026-03-20,Processing
27729,4527,2024-10-15,Delivered
27730,8832,2025-12-19,Delivered
27731,3999,2025-03-05,Cancelled
27732,865,2026-01-16,Delivered
27733,1548,2023-05-07,Delivered
27734,4427,2025-08-18,Delivered
27735,409,2025-07-18,Returned
27736,285,2026-02-09,Cancelled
27737,6755,2023-03-02,Delivered
27738,5771,2026-06-02,Delivered
27739,8610,2025-05-10,Delivered
27740,3163,2026-04-26,Delivered
27741,859,2026-02-25,Processing
27742,477,2024-08-07,Delivered
27743,4362,2026-01-12,Delivered
27744,2000,2024-09-18,Delivered
27745,9734,2025-12-09,Delivered
27746,9355,2024-11-23,Delivered
27747,6720,2024-04-16,Delivered
27748,9668,2025-03-22,Delivered
27749,2608,2025-05-09,Shipped
27750,6350,2026-07-17,Delivered
27751,1280,2026-05-22,Delivered
27752,6143,2024-07-23,Delivered
27753,4636,2025-09-03,Delivered
27754,5464,2025-11-06,Processing
27755,971,2024-05-24,Delivered
27756,3218,2026-04-05,Delivered
27757,3698,2026-07-29,Delivered
27758,5929,2026-05-05,Delivered
27759,7334,2026-01-03,Delivered
27760,6039,2026-04-24,Delivered
27761,5158,2026-05-19,Cancelled
27762,5280,2026-06-26,Cancelled
27763,5450,2026-02-11,Delivered
27764,8360,2025-02-11,Delivered
27765,934,2024-10-11,Delivered
27766,7427,2025-06-25,Shipped
27767,9256,2025-09-10,Delivered
27768,6117,2024-11-09,Delivered
27769,9233,2025-06-13,Delivered
27770,6243,2025-10-23,Delivered
27771,510,2026-04-23,Delivered
27772,5388,2026-02-03,Cancelled
27773,168,2025-11-29,Delivered
27774,4378,2024-11-16,Delivered
27775,5247,2026-04-04,Processing
27776,8743,2026-01-27,Delivered
27777,9510,2025-03-04,Delivered
27778,5851,2026-07-04,Delivered
27779,9609,2026-06-30,Delivered
27780,7495,2026-02-27,Delivered
27781,948,2024-11-13,Delivered
27782,9403,2024-04-15,Shipped
27783,2832,2026-02-06,Delivered
27784,9467,2025-01-21,Delivered
27785,6860,2026-06-30,Delivered
27786,3336,2025-02-03,Processing
27787,9399,2026-01-26,Shipped
27788,8919,2026-04-05,Delivered
27789,310,2026-05-21,Processing
27790,12,2026-07-02,Shipped
27791,9775,2023-11-19,Delivered
27792,2530,2025-11-21,Delivered
27793,9149,2025-09-19,Delivered
27794,7675,2025-12-26,Delivered
27795,6460,2026-03-25,Delivered
27796,2222,2025-03-16,Delivered
27797,8168,2024-10-07,Shipped
27798,5582,2026-06-26,Delivered
27799,2179,2025-12-19,Delivered
27800,4669,2026-05-22,Delivered
27801,5093,2026-06-12,Delivered
27802,7112,2026-05-25,Delivered
27803,4532,2025-08-05,Cancelled
27804,4710,2023-10-18,Delivered
27805,8451,2026-04-21,Delivered
27806,146,2023-04-26,Processing
27807,8937,2026-03-12,Delivered
27808,2945,2026-03-31,Delivered
27809,2745,2026-06-05,Delivered
27810,4091,2025-10-07,Delivered
27811,5627,2024-04-17,Delivered
27812,2085,2025-04-30,Delivered
27813,8189,2026-01-28,Delivered
27814,3185,2026-07-21,Delivered
27815,5259,2024-12-23,Delivered
27816,5124,2023-04-30,Delivered
27817,7994,2023-09-10,Delivered
27818,9653,2026-02-08,Shipped
27819,6872,2025-09-14,Delivered
27820,9627,2025-04-03,Delivered
27821,8802,2026-01-09,Shipped
27822,707,2025-01-08,Delivered
27823,6550,2023-12-08,Delivered
27824,7260,2025-09-12,Delivered
27825,9444,2026-07-11,Shipped
27826,5190,2025-05-08,Cancelled
27827,4734,2026-03-16,Processing
27828,2527,2026-07-25,Cancelled
27829,4268,2024-10-27,Delivered
27830,8280,2024-12-01,Delivered
27831,4459,2026-07-02,Delivered
27832,8861,2025-12-14,Delivered
27833,2787,2024-12-16,Delivered
27834,5003,2026-07-01,Delivered
27835,1264,2025-09-11,Delivered
27836,8097,2026-04-11,Delivered
27837,6550,2026-03-02,Delivered
27838,5048,2026-07-09,Shipped
27839,210,2025-03-16,Delivered
27840,4605,2026-05-27,Shipped
27841,2924,2024-03-22,Delivered
27842,7138,2026-01-15,Delivered
27843,1339,2025-07-17,Delivered
27844,7487,2023-02-03,Delivered
27845,160,2024-06-13,Delivered
27846,6432,2026-06-09,Delivered
27847,8770,2026-05-26,Returned
27848,5466,2026-07-26,Delivered
27849,7520,2025-05-05,Delivered
27850,8328,2025-01-06,Delivered
27851,758,2026-05-04,Delivered
27852,2075,2024-05-04,Delivered
27853,3379,2025-03-12,Delivered
27854,8480,2026-03-20,Delivered
27855,3310,2026-03-22,Delivered
27856,1874,2023-12-17,Delivered
27857,1709,2026-06-18,Delivered
27858,5161,2026-07-04,Shipped
27859,9288,2026-07-19,Cancelled
27860,4616,2024-01-05,Delivered
27861,8281,2026-07-24,Delivered
27862,6205,2024-08-31,Delivered
27863,1222,2026-05-31,Delivered
27864,7316,2023-09-15,Delivered
27865,7660,2026-01-26,Delivered
27866,1717,2026-02-20,Delivered
27867,9894,2024-12-04,Shipped
27868,9081,2023-08-17,Delivered
27869,9093,2025-09-19,Delivered
27870,499,2025-08-02,Cancelled
27871,825,2025-01-02,Delivered
27872,7863,2024-10-11,Delivered
27873,7145,2024-10-13,Delivered
27874,9302,2025-09-27,Delivered
27875,6766,2026-06-06,Delivered
27876,9729,2024-11-12,Cancelled
27877,2040,2025-01-19,Delivered
27878,7709,2026-06-26,Delivered
27879,7164,2026-07-30,Delivered
27880,6491,2025-11-24,Delivered
27881,2906,2025-04-21,Delivered
27882,2158,2025-06-01,Cancelled
27883,962,2026-04-06,Delivered
27884,4135,2026-03-30,Delivered
27885,9410,2023-09-27,Cancelled
27886,6211,2026-01-23,Delivered
27887,2894,2024-12-13,Delivered
27888,480,2025-02-23,Shipped
27889,1368,2025-09-09,Shipped
27890,5627,2024-08-31,Returned
27891,2392,2025-10-21,Delivered
27892,9136,2024-05-12,Delivered
27893,6074,2026-03-26,Shipped
27894,4626,2026-05-15,Delivered
27895,4240,2026-04-20,Delivered
27896,9411,2026-03-23,Shipped
27897,2284,2025-10-19,Cancelled
27898,9998,2026-04-16,Processing
27899,2251,2023-06-30,Delivered
27900,9332,2026-02-28,Delivered
27901,7645,2026-02-15,Delivered
27902,5365,2025-02-08,Delivered
27903,9469,2026-07-19,Delivered
27904,2500,2025-09-15,Returned
27905,4835,2026-07-10,Delivered
27906,9283,2026-06-30,Delivered
27907,2321,2026-01-29,Delivered
27908,6889,2026-07-02,Delivered
27909,8161,2026-07-30,Delivered
27910,5456,2026-05-14,Delivered
27911,1312,2024-04-14,Delivered
27912,1439,2026-07-07,Delivered
27913,9116,2026-02-09,Delivered
27914,7194,2025-10-05,Delivered
27915,9291,2026-07-01,Delivered
27916,6520,2024-11-23,Delivered
27917,3674,2026-01-06,Delivered
27918,6513,2024-01-23,Delivered
27919,2165,2025-10-28,Shipped
27920,3105,2024-06-22,Cancelled
27921,5086,2024-07-10,Delivered
27922,9878,2025-08-21,Processing
27923,2052,2024-08-06,Delivered
27924,1120,2026-05-26,Processing
27925,8174,2025-04-18,Delivered
27926,2236,2026-07-26,Delivered
27927,9427,2025-01-17,Delivered
27928,5248,2025-10-29,Delivered
27929,1617,2025-07-25,Delivered
27930,990,2026-06-09,Delivered
27931,9707,2025-05-31,Delivered
27932,4020,2024-11-28,Cancelled
27933,1173,2025-05-29,Delivered
27934,2344,2026-07-17,Delivered
27935,7169,2025-12-14,Delivered
27936,5145,2025-03-01,Delivered
27937,4592,2024-07-06,Cancelled
27938,453,2025-01-14,Delivered
27939,5895,2025-11-22,Shipped
27940,632,2026-07-21,Delivered
27941,3613,2025-11-26,Delivered
27942,6480,2025-10-25,Processing
27943,2626,2025-06-11,Delivered
27944,8098,2025-03-22,Delivered
27945,4682,2026-06-13,Delivered
27946,7487,2025-12-28,Delivered
27947,7341,2023-10-15,Shipped
27948,7244,2026-06-23,Delivered
27949,4663,2026-04-05,Delivered
27950,5049,2025-11-22,Delivered
27951,9247,2026-01-31,Processing
27952,9910,2026-06-09,Cancelled
27953,1988,2026-03-23,Delivered
27954,8000,2024-09-26,Delivered
27955,4128,2025-08-16,Delivered
27956,3632,2026-02-14,Delivered
27957,1581,2025-02-26,Delivered
27958,8722,2026-06-29,Delivered
27959,5409,2026-06-21,Delivered
27960,6730,2025-09-27,Processing
27961,3020,2025-05-22,Delivered
27962,4919,2026-03-01,Delivered
27963,6974,2026-02-23,Shipped
27964,1836,2026-07-09,Delivered
27965,7080,2026-07-11,Delivered
27966,6871,2026-06-11,Delivered
27967,8960,2025-07-30,Cancelled
27968,7975,2026-07-05,Delivered
27969,2032,2025-12-10,Shipped
27970,7283,2024-06-07,Delivered
27971,6083,2024-08-29,Cancelled
27972,7065,2026-06-28,Delivered
27973,3346,2025-04-04,Delivered
27974,4931,2026-07-21,Delivered
27975,9897,2024-02-20,Delivered
27976,6504,2024-04-10,Processing
27977,2114,2026-07-05,Delivered
27978,4272,2024-12-27,Delivered
27979,1616,2026-04-02,Cancelled
27980,8988,2026-07-21,Delivered
27981,2749,2026-07-23,Delivered
27982,5826,2026-04-17,Delivered
27983,9637,2024-12-26,Delivered
27984,9708,2026-06-17,Delivered
27985,2500,2025-10-07,Delivered
27986,469,2026-06-23,Shipped
27987,4834,2026-01-11,Delivered
27988,3261,2025-12-18,Delivered
27989,7867,2026-06-27,Delivered
27990,4044,2025-12-03,Delivered
27991,3215,2026-06-03,Delivered
27992,2878,2026-01-11,Delivered
27993,6876,2025-07-21,Delivered
27994,7039,2026-02-10,Delivered
27995,7393,2023-11-23,Delivered
27996,7856,2025-02-19,Delivered
27997,5995,2025-11-01,Delivered
27998,3798,2026-07-24,Returned
27999,4364,2023-10-27,Delivered
28000,5365,2025-04-28,Delivered
28001,8642,2026-01-20,Delivered
28002,6789,2025-02-15,Returned
28003,8058,2026-04-27,Delivered
28004,5009,2023-11-24,Delivered
28005,6172,2025-01-28,Delivered
28006,566,2024-05-04,Processing
28007,7864,2026-03-26,Shipped
28008,522,2026-05-09,Shipped
28009,7245,2024-02-18,Returned
28010,664,2026-04-15,Shipped
28011,8355,2024-10-17,Delivered
28012,7182,2025-07-04,Delivered
28013,8827,2024-02-27,Delivered
28014,938,2025-09-26,Delivered
28015,5084,2025-03-10,Delivered
28016,6335,2025-02-18,Processing
28017,2819,2023-06-16,Delivered
28018,9683,2024-03-27,Delivered
28019,2166,2025-03-03,Delivered
28020,5144,2026-07-20,Cancelled
28021,1644,2023-09-21,Cancelled
28022,6214,2024-11-16,Delivered
28023,220,2025-10-01,Delivered
28024,3112,2025-06-13,Delivered
28025,392,2023-08-18,Delivered
28026,5626,2024-08-11,Delivered
28027,8737,2026-07-16,Delivered
28028,1661,2026-03-14,Delivered
28029,9005,2023-07-26,Delivered
28030,3179,2024-08-27,Delivered
28031,4908,2025-01-28,Delivered
28032,6260,2026-06-14,Shipped
28033,361,2026-06-18,Delivered
28034,5160,2026-04-28,Shipped
28035,2424,2024-10-16,Delivered
28036,8740,2025-05-02,Delivered
28037,2244,2026-05-25,Delivered
28038,5648,2024-04-12,Cancelled
28039,5094,2026-07-10,Delivered
28040,958,2026-03-06,Delivered
28041,8222,2026-07-29,Delivered
28042,1190,2024-06-14,Delivered
28043,2718,2026-07-17,Delivered
28044,852,2023-10-03,Delivered
28045,9495,2026-01-22,Delivered
28046,9235,2024-11-18,Delivered
28047,7136,2025-07-03,Delivered
28048,4530,2024-01-01,Delivered
28049,4061,2026-07-08,Returned
28050,5261,2024-01-22,Delivered
28051,2607,2025-10-15,Delivered
28052,2018,2025-04-17,Cancelled
28053,1295,2026-06-09,Delivered
28054,7568,2025-12-22,Delivered
28055,8305,2023-11-17,Processing
28056,789,2025-12-23,Delivered
28057,536,2026-02-09,Delivered
28058,834,2024-07-11,Delivered
28059,9021,2025-05-17,Delivered
28060,4231,2025-10-10,Shipped
28061,766,2023-09-02,Delivered
28062,3084,2024-05-19,Delivered
28063,3243,2024-08-23,Delivered
28064,7860,2024-06-18,Shipped
28065,3181,2026-06-01,Shipped
28066,2126,2026-05-17,Delivered
28067,2635,2026-05-02,Delivered
28068,6833,2025-06-25,Delivered
28069,51,2025-07-12,Delivered
28070,6271,2026-05-03,Delivered
28071,6600,2026-03-24,Shipped
28072,7703,2024-09-17,Delivered
28073,1878,2025-08-14,Delivered
28074,185,2026-06-09,Shipped
28075,4348,2026-06-19,Delivered
28076,429,2025-10-08,Delivered
28077,7663,2025-01-08,Delivered
28078,420,2024-03-24,Returned
28079,6174,2024-01-10,Delivered
28080,5913,2025-09-07,Delivered
28081,9604,2026-07-15,Returned
28082,9398,2026-03-16,Delivered
28083,39,2024-12-08,Shipped
28084,3045,2026-06-12,Delivered
28085,7647,2026-01-08,Delivered
28086,661,2023-07-31,Delivered
28087,4492,2025-10-29,Delivered
28088,3779,2023-10-11,Delivered
28089,3759,2025-12-26,Delivered
28090,6459,2026-05-08,Delivered
28091,8977,2026-03-09,Delivered
28092,1389,2024-02-25,Delivered
28093,9615,2026-05-15,Processing
28094,998,2026-05-29,Delivered
28095,6137,2026-07-02,Delivered
28096,206,2025-12-13,Delivered
28097,4413,2024-11-28,Delivered
28098,4864,2026-04-19,Shipped
28099,5162,2026-03-06,Delivered
28100,84,2026-06-19,Processing
28101,6680,2026-04-20,Delivered
28102,6812,2025-10-08,Shipped
28103,6326,2025-12-06,Delivered
28104,6947,2025-11-20,Processing
28105,672,2024-12-16,Delivered
28106,5819,2026-07-29,Delivered
28107,189,2024-11-23,Delivered
28108,7875,2026-06-30,Delivered
28109,3534,2024-11-25,Delivered
28110,5930,2026-03-14,Returned
28111,8953,2025-11-25,Delivered
28112,9410,2026-02-24,Returned
28113,9836,2024-04-04,Delivered
28114,152,2023-04-27,Delivered
28115,1129,2023-12-05,Delivered
28116,6187,2026-05-24,Delivered
28117,2137,2026-05-22,Delivered
28118,8173,2026-05-25,Delivered
28119,9032,2025-07-29,Delivered
28120,381,2024-11-04,Cancelled
28121,9738,2026-03-25,Processing
28122,1291,2025-11-06,Cancelled
28123,4414,2025-02-11,Processing
28124,2182,2023-10-29,Delivered
28125,9765,2025-02-25,Delivered
28126,6363,2026-06-05,Delivered
28127,4138,2025-10-07,Processing
28128,4257,2023-12-14,Delivered
28129,8052,2026-02-25,Delivered
28130,3975,2024-02-03,Delivered
28131,5543,2023-07-14,Delivered
28132,112,2026-05-23,Delivered
28133,197,2023-08-05,Delivered
28134,227,2024-10-01,Delivered
28135,3040,2025-12-18,Delivered
28136,3354,2024-10-04,Delivered
28137,3041,2026-03-08,Delivered
28138,5536,2025-08-20,Cancelled
28139,6290,2026-03-11,Shipped
28140,9226,2026-04-30,Delivered
28141,107,2026-07-03,Delivered
28142,8644,2025-08-05,Delivered
28143,9903,2024-02-22,Cancelled
28144,6490,2025-08-17,Delivered
28145,3718,2026-03-16,Cancelled
28146,820,2024-03-26,Delivered
28147,9818,2025-02-02,Delivered
28148,9684,2023-10-24,Delivered
28149,6540,2025-06-07,Delivered
28150,1688,2026-04-26,Delivered
28151,4528,2026-07-13,Delivered
28152,8645,2025-09-26,Delivered
28153,3633,2026-03-15,Returned
28154,8905,2025-10-04,Shipped
28155,3662,2026-04-15,Delivered
28156,4916,2025-12-31,Delivered
28157,4004,2025-12-25,Cancelled
28158,5095,2025-07-26,Cancelled
28159,5450,2026-06-19,Delivered
28160,7514,2025-11-09,Shipped
28161,307,2025-09-28,Delivered
28162,7594,2024-05-29,Delivered
28163,8394,2025-11-09,Cancelled
28164,9491,2026-07-23,Processing
28165,1214,2025-07-04,Shipped
28166,1961,2026-02-23,Delivered
28167,9258,2023-09-13,Delivered
28168,9358,2026-04-10,Delivered
28169,7777,2026-04-16,Cancelled
28170,6778,2025-11-06,Shipped
28171,2542,2026-04-12,Delivered
28172,9060,2025-03-24,Cancelled
28173,6567,2025-09-15,Delivered
28174,4241,2026-03-07,Shipped
28175,2824,2024-11-30,Delivered
28176,4893,2026-04-29,Returned
28177,5636,2025-08-12,Processing
28178,4343,2025-08-20,Delivered
28179,2399,2025-04-29,Delivered
28180,5818,2026-04-30,Delivered
28181,53,2025-02-11,Delivered
28182,7620,2026-06-17,Delivered
28183,2869,2025-04-06,Delivered
28184,3680,2026-04-26,Delivered
28185,271,2026-02-22,Shipped
28186,8575,2024-05-10,Delivered
28187,8470,2024-10-28,Delivered
28188,4910,2026-03-20,Delivered
28189,519,2025-09-18,Delivered
28190,5685,2026-04-19,Delivered
28191,9142,2024-10-11,Delivered
28192,7728,2025-11-13,Delivered
28193,6397,2025-10-24,Delivered
28194,7300,2026-07-07,Delivered
28195,5250,2026-07-07,Delivered
28196,3749,2026-01-11,Delivered
28197,4516,2025-03-27,Delivered
28198,6058,2024-11-17,Processing
28199,594,2026-01-03,Delivered
28200,130,2023-12-08,Delivered
28201,5701,2025-01-29,Delivered
28202,2227,2026-04-27,Delivered
28203,8039,2026-06-24,Delivered
28204,5002,2025-12-24,Delivered
28205,2772,2026-03-30,Delivered
28206,520,2026-04-07,Delivered
28207,6742,2026-02-05,Delivered
28208,992,2024-07-28,Delivered
